,path_or_service_name,feedback
738,/claim-tax-refund/y/interest-from-savings-or-payment-protection-insurance-ppi/yes,"trying to claim back tax paid on a ppi
only asked me 2 question's? 1 was my income and 2 what was i claiming for? there is no NEXT button to go to the next page and i wasn't ask my details?"
739,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"applying for a rebate
the page isn't advancing to the next stage"
740,/income-tax/taxfree-and-taxable-state-benefits,"Checking my tax coding
You are saying tv licence is free after age 75 but I’m almost 79 and I have to pay for it"
741,/claim-tax-refund/y/a-self-assessment-tax-return-or-bill/yes,"Your not sending my refund
Why pending ??????????"
742,/claim-tax-refund/y/a-redundancy-payment,"Trying to see if I am entitled to a tax rebate from my redundancy
Kept putting me back to beginning"
743,/claim-tax-refund/y,"[REMOVED] 
Nothing happens "
744,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Using online form for tax back relating to job expenses
Not letting me proceed"
745,/claim-tax-refund/y,"Lifeguarding
Taxed too much"
746,/income-tax-reliefs/maintenance-payments-tax-relief,"Looking at claiming tax relief on child maintenance payments through a court order. 

Didn't realise that one of the parents had to be at least 88 years old with a child less than 21 years old to be eligible to claim
Phoned up HMRC only to be told that tax relief on maintenance payments has been stopped.
Suggest website is updated to reflect this and save me 45 mins of being put on hold"
747,/claim-tax-refund,"I received a repayment cheque from the HMRC on 28/01/22. I was ill at the time and the cheque was mislaid until a year later when it was out of date. My tax advisers [REMOVED] checked my HMRC account and said the money appeared to have been paid, but I can find no evidence in my personal bank statements . I've spent hours on the phone, and cant find any address or email to raise the matter, and find out what to do.
I received a repayment cheque from the HMRC on 28/01/22. I was ill at the time and the cheque was mislaid until a year later when it was out of date. My tax advisers [REMOVED] checked my HMRC account and said the money appeared to have been paid, but I can find no evidence in my personal bank statements . I've spent hours on the phone, and cant find any address or email to raise the matter. "
748,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"I am trying to contact HMRC to tell them my tax code is wrong- this is why I want a refund. 
There is no link to tell me how or who to contact at HMRC"
749,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"Trying to claim a tax refund 
After answering the questions re. Claiming a tax refund, nothing happens "
750,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"trying to apply for tax refund 
won't let my progress to next page "
751,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/previous-job/yes/unemployed-or-not-working/no,"claiming tax refund
no mention of universal credit"
752,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"I want to claim the tax refund
I am not getting information regarding how to contact HMRC to claim the refund "
753,/claim-tax-refund/y/a-pension/a-private-pension/the-regular-income-from-your-pension,"Claim a tax refund
Cannot proceed after question 3"
754,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"Trying to tax a used Vehicle PHEV 
the list price of this vehicle is less then 40K but is trying to charge the higher rate of TAX"
755,/income-tax/taxfree-and-taxable-state-benefits,"Trying to understand if taxable state benefits were taxed at source or if not, how would you pay the tax - through self-assessment?
I couldn't see this information."
756,/income-tax,"I want to receive paper notification of my tax changes not online.
    [REMOVED] 
"
757,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"Try to submit a form to say I have overpaid tax
I have no submit form button"
758,/claim-tax-refund/y,"Trying to let HMRC know that my [REMOVED] change is incorrect. And I wasn’t informed of the change in the first place.
I think they have used a full year of [REMOVED] income to adjust for tax free pay, but my State pension did not start until 19th Feb 2023. So my TaxFree amount is very incorrect.
Tried speaking to someone,  it just get lots of answerphone messages and then cut off! "
759,/income-tax-rates/previous-tax-years,"I want to call HMRC about my tax paid in 2012-2013on my State pension(deferred)
no number toring . Idon`t have any            HMRCcorrespondencwith a phone #"
760,/claim-tax-refund,"trying to claim a tax refund by setting up an account that then wanted to confirm it was me
I do not have the identification you asked for i.e. valid passport, photo id driving licence ( only a paper one), then you cannot help me any further!"
761,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to get a tax refund
the cheque is going to [REMOVED] ??"
762,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-contribution-scheme-for-example-drawdown/yes/no,"I need to fill out a P53 as have paid too much tax on my pension drawdown (UFPLS)
This page says I should fill out a P50Z. I did this last time, but then was told the P50Z was the wrong form and should have filled out a P53."
763,/income-tax/taxfree-and-taxable-state-benefits,"Looking at what you pay tax on
It states t.v.  License is free for over 75s"
764,/income-tax-reliefs,"I want to opt out from pension contributions 
"
765,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"looking at allowance for those born before 1948. 
This only gives an amount for 2015 - 2016 not 2022-2023 and does not say if it is added to the standard personal allowance - although I would expect it was. "
766,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/no,"Trying to apply for a tax rebate,
[REMOVED] sure what im doing "
767,/claim-tax-refund/y,"Does not cover the situation
Death of my husband, receiving his pension.
Nor over threshold but taxed at  BR
"
768,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"I would like to know why I had to much tax on last month?
The tax is 2,209.52
The many I got are 1,834.18"
769,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"Started new job on 7th November 2022, and joined their pension scheme. Not paying in on my old pension.
My tax codes changed
Tax code changed 
Can’t get through on phone "
770,/income-tax-reliefs,"Trying to sort out my tax code
There is no clear information! I call the landline number and they are telling me to do it online! i am going online and there is nothing clear! I am very upset"
771,/claim-tax-refund/y/interest-from-savings-or-payment-protection-insurance-ppi,"PPI tax back
Keeps jumping back to the beginning "
772,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/previous-job/yes/unemployed-or-not-working/no/no/yes,"Trying to obtain refund from previous job ,
also a pension.
Would not allow me to do both"
773,/claim-tax-refund/y,"my tax payments appear wrong on both a private pension and a salary there is no option for this
no option for my issue"
774,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/no,"Claiming a tax refund
No calculation."
775,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"Working out what tax I may owe
It says the tax rate for the starting rate for savings (first £5000) is 10% not 0% but it quite clearly says on the page that that very same table links to (https://www.gov.uk/apply-tax-free-interest-on-savings) that this first £5000 is tax free. So which is it?"
776,/income-tax-rates,"Earned a total value of £1987.92 do I required to file a tax return 
"
777,/claim-tax-refund/y,"I was over charged by a Solicitor acting for [REMOVED] plc for none payment of a Debt. Some time later I received a letter of apology from their Bankers and  offered a refunded  less a deduction for Tax at 20%.
I can not find any where on above where I can claim a refund of Tax"
778,/claim-tax-refund/y/interest-from-savings-or-payment-protection-insurance-ppi/no,"answering two questions
frozen screen"
779,/income-tax-rates,"I was getting the full personal allowance re my pensions as I do not ""work"" but so wrong HMRC reduced my personal allowance by c £1001 in 2023/2024 re my pensions which I only received monthly! So stuff they stated at HMRC this should not be exited from me in advance but they TOTALLY failed to give me the full personal allowance against my pension incomes.
I complained to HMRC and they are such a poor team when I tel them and now they say the reduction / exit of personal allowance is wrong but they awfully fail to correct things!!! Also HMRC contact etc by telephone is taking so long and awful! I am entitled to full personal allowance in 2023/2024 and the HMRC exit of some of personal allowance at the start of the year is mega WRONG and so bad for pensioners. Never done the reduction for me in prior years so did it wrong for 2023/2024 and sent their plan so awful and tow months late and never saved on the HMRC app I can log in to so the HMRC team needs MEGA IMPROVEMENT. I fear this ""rip off""!"
780,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Trying to claim back on income tax for vehicle use.
Went no further than the first question."
781,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/no,"Re-signed to gov.uk as HMRC erased my account as I had not used it for 3 years.  Since re-signing I saw a notice on the [REMOVED] Account pages that you sent me a cheque for £709 odd pounds on November 18th 2021 for overpaid tax.  I never got this cheque I have looked at my bank statements and it does not show up.
Do not know I have lived at this address for 5 years now.  I would have been on gov.uk as this address 29a [REMOVED], Uttoxeter, Staffs.  ST14 7ND"
